taxon,we.ep,we.eBH,wi.ep,wi.eBH,rab.all,rab.win.NAT,rab.win.Tumor,diff.btw,diff.win,effect,overlap,p_min,significant,direction
Marmoricola,0.5822461436345046,0.9998642289400129,0.2873238520430922,0.5291503244342208,-2.159752229693991,-1.9809665362506461,-2.34260047499788,-0.31178531814478117,3.213255072266688,-0.06197623274300827,0.44531093799686816,0.5291503244342208,FALSE,ns
Hymenobacter,0.7073685359121143,1,0.2852617755095992,0.5322590909237064,-2.062589908340847,-1.870160951338617,-2.2658430506227454,-0.317290647397777,3.211607688619715,-0.06147190042367197,0.44220000019527617,0.5322590909237064,FALSE,ns
Aggregatibacter,0.8525981751395362,1,0.26410546976589067,0.53693743368631075,-0.5367356760573117,-0.3890980293722617,-0.6944436206843756,-0.31957938297570276,6.369485897294286,-0.04759880651840277,0.44100000019944413,0.53693743368631075,FALSE,ns
Exiguobacterium,0.7863678714342173,1,0.25348970900243606,0.5403753774919872,-0.4682993491105174,-0.2929881738003699,-0.6676268366916354,-0.3365445496622721,7.11072839170847,-0.05402283385301623,0.4426000001938888,0.5403753774919872,FALSE,ns
Caulobacter,0.35463591193165545,0.997080731012846,0.2931920137040201,0.5520180804631478,-2.104214448165447,-1.9050866132735251,-2.3212912544389193,-0.35793659159780233,4.871996493728454,-0.05038585606038774,0.4403119378142334,0.5520180804631478,FALSE,ns
Mycoplana,0.6659858607688434,0.9993267263821897,0.305386417031929,0.5598462755428961,-2.4472203520825735,-2.2773654327425312,-2.628285270578508,-0.2749721595092174,3.2690886688810723,-0.05432623957606808,0.4500000001683503,0.5598462755428961,FALSE,ns
Abiotrophia,0.5352565848092954,1,0.3094146829689195,0.5631957502674978,-1.813916579112024,-1.6415023695046331,-2.01741743122712,-0.29276409193042063,4.569706743762805,-0.044476420373960095,0.4473105380699546,0.5631957502674978,FALSE,ns
Aquabacterium,0.6907456042895803,1,0.3338486107863308,0.5651692521737071,-2.1780914667952835,-2.007868482958906,-2.348655610229949,-0.21747023392044973,3.42452189068796,-0.03894974510885026,0.4609078185673688,0.5651692521737071,FALSE,ns
Pseudoalteromonas,0.8174269945968293,1,0.3308497646782846,0.5705541615389659,-2.2638356647503466,-2.121135628898984,-2.4273923155449904,-0.25618937293428523,3.6899260393045514,-0.041347317765237805,0.45450909833320446,0.5705541615389659,FALSE,ns
Alloiococcus,0.04319657497341242,0.5716305596182266,0.5232698915188613,0.9987139326800745,-1.3612118653426197,-1.3151114953075753,-1.423759437469112,0.047121841431615685,7.753837715981065,0.0053172360474544106,0.4931013797470463,0.5716305596182266,FALSE,ns
Roseomonas,0.8618346977429527,1,0.3096982947450776,0.5728668896695384,-1.8689818679047132,-1.6951771175634507,-2.071411849009743,-0.29224971781327813,4.039555726917915,-0.05010566330490977,0.4508000001656039,0.5728668896695384,FALSE,ns
Unknown genus14,0.8009222783851682,1,0.30960699756348037,0.5747293454105278,-2.3726331929077507,-2.234682094951208,-2.532132016939821,-0.22983250223911877,4.569917347243988,-0.029696267174779876,0.46190761860396934,0.5747293454105278,FALSE,ns
Unknown genus19,0.6888435850469319,0.9998426330448386,0.3506469950734557,0.592282535282382,-2.1870896029838143,-2.00557350647827,-2.3961356922522388,-0.3491401121769284,3.1916903580082376,-0.06965755384901755,0.43711257769741185,0.592282535282382,FALSE,ns
Anoxybacillus,0.8228056988414129,1,0.336165841159552,0.5974062578523911,-1.7549862883990466,-1.6190481403363073,-1.909644808581005,-0.2542892679983044,4.004815776564502,-0.04085298635235003,0.4583083384722226,0.5974062578523911,FALSE,ns
Unknown genus340,0.8187347013321474,1,0.3609423921227786,0.6023558015943314,-2.2825631335763132,-2.1343969293866705,-2.4323076925217624,-0.23163123674528485,3.3689846024537253,-0.04751509233271545,0.45650869840636593,0.6023558015943314,FALSE,ns
Bosea,0.559394979434301,1,0.30984849909537066,0.6051844374572661,0.24916803781744967,0.4160149727122491,0.039514042671363825,-0.40384746374811975,8.741842909492616,-0.05155998038878696,0.4471105780626446,0.6051844374572661,FALSE,ns
Psychrobacter,0.819925180201854,1,0.3573024451862637,0.6054029239229937,-2.124044262802255,-1.9594146044811467,-2.3011090361164603,-0.22070515754728426,3.2244781929603406,-0.048641970458426435,0.453109378282001,0.6054029239229937,FALSE,ns
Agrobacterium,0.8618017583954167,1,0.31612866238947795,0.6088922639572892,-0.17611750189474407,-0.03568046515884937,-0.37617220456790257,-0.34169026894459353,8.982831654498618,-0.044058815048527294,0.4526000001594329,0.6088922639572892,FALSE,ns
Delftia,0.5236370896730664,0.9994877207019512,0.36102353707669643,0.6122481388573072,-2.1409295019099925,-1.9502467779565187,-2.3403057423686464,-0.3482691014899135,4.0825936852894715,-0.052998141733658556,0.44611077802610044,0.6122481388573072,FALSE,ns
