taxon,we.ep,we.eBH,wi.ep,wi.eBH,rab.all,rab.win.NAT,rab.win.Tumor,diff.btw,diff.win,effect,overlap,p_min,significant,direction
Gardnerella,0.35945467258016045,0.9984181467263635,0.050769035246659766,0.18947747137322193,-1.9108656799436794,-1.6632040765937006,-2.2263534021398534,-0.4632869105900381,5.503643588763446,-0.07723184353731571,0.43460000022179407,0.18947747137322193,FALSE,ns
Cardiobacterium,0.47192156955728004,1,0.05397094863747184,0.1901926767565552,-2.08269778780934,-1.8223143435167115,-2.3941801691188376,-0.4978205276931087,3.77779622460746,-0.09524550567917646,0.42800000024508156,0.1901926767565552,FALSE,ns
Corynebacterium,0.007837394097887215,0.190393649619476,0.0070544409390291135,0.19858333608103482,10.355658750747125,9.963545849456489,10.548175161358206,0.6625837022375114,3.4330455229967374,0.16581889547877682,0.4001199763514311,0.190393649619476,FALSE,ns
Abiotrophia,0.25579295524330803,0.981225842442011,0.06056889162738635,0.2005368701597565,-2.3967620154715084,-2.130599804137365,-2.7386654133880857,-0.5530517772787178,4.497973707833408,-0.09167520156396558,0.4153169369031741,0.2005368701597565,FALSE,ns
Halomonas,0.4564228777206915,0.9993560356981249,0.059203196796884426,0.20239485560704717,-2.255122481312437,-1.9880701797186253,-2.5747150606766844,-0.47894238121731547,5.905241730303113,-0.07425677155557915,0.4355128976390211,0.20239485560704717,FALSE,ns
Anaerococcus,0.009758312162647,0.2089387276689829,0.02036192077917855,0.3471845894155467,0.8621727984972729,0.444969705655863,5.155143951334134,0.8574642298322859,7.804235983173892,0.119703867386361,0.42620000025147886,0.2089387276689829,FALSE,ns
Unknown genus2,0.4792213073628115,1,0.06836234208846736,0.20991349772082502,-2.9601803303956578,-2.696270923224697,-3.2947038974013267,-0.5250981345545087,4.174597864632949,-0.09468351971877927,0.4245150972379859,0.20991349772082502,FALSE,ns
Rothia,0.02970564087391588,0.3635040312314809,0.009432136841506795,0.21233373696601737,8.15284851926356,7.361266927185412,8.596385867913597,0.6702678069231212,7.07972814922467,0.10710386063538559,0.43240000022952946,0.21233373696601737,FALSE,ns
Kocuria,0.2507700536996543,0.9823311127702551,0.06493128908281431,0.21522346483437205,-2.979122189386162,-2.688431431716679,-3.302742958885111,-0.5248290462063334,4.4878659860456205,-0.08137775660600048,0.4270000002486335,0.21522346483437205,FALSE,ns
Novosphingobium,0.20429407143448308,0.9697379692657403,0.0731995740779246,0.2337357540668714,-2.347968990283328,-2.031615621773607,-2.6904704848134715,-0.5706134697759708,5.107263684525588,-0.0901836705827958,0.42711457733270997,0.2337357540668714,FALSE,ns
Unknown genus39,0.6355082592512229,1,0.08261102374669396,0.24074440197346664,-3.323276154003654,-3.0607240801312683,-3.6289862557036114,-0.4960791590230107,4.9093461602609105,-0.06940526676467479,0.4366000002147865,0.24074440197346664,FALSE,ns
Caulobacter,0.17998583596456683,0.9361495583476563,0.08613157163540441,0.2483215180648215,-3.0325142656771362,-2.7144924528185372,-3.3864266056658376,-0.6142405286135313,4.99029933535507,-0.09182137758036599,0.4195160970559493,0.2483215180648215,FALSE,ns
Unknown genus14,0.5561580511937311,0.9992435081020528,0.08512882094758724,0.24854726555221965,-3.2303839357753033,-2.977250887807881,-3.518036157900264,-0.4667882586988652,4.786509961830571,-0.06768001714322561,0.43491301761712914,0.24854726555221965,FALSE,ns
Flavobacterium,0.512908178415593,0.998965251534846,0.0850600936146778,0.2501895810470462,-2.9211183453003065,-2.630859965922519,-3.2359892959533925,-0.47292623515424914,5.084859132897363,-0.07053214962852755,0.43571285764631973,0.2501895810470462,FALSE,ns
Wautersiella,0.700713441439577,1,0.09287834613928864,0.27516562166725733,-0.6991750685660385,-0.5061817206260608,-1.0238154845019327,-0.4003436414678392,5.981790781444863,-0.06399503191588435,0.4469106180553358,0.27516562166725733,FALSE,ns
Sphingobium,0.5382713399185213,1,0.0945591395021252,0.27750497729988244,-1.9393027696274618,-1.709023566150301,-2.214291956259049,-0.4553192924481415,6.368318743032476,-0.06611007208576714,0.4414000001980537,0.27750497729988244,FALSE,ns
Friedmanniella,0.19271693377830312,0.9163343695437898,0.10679680901453784,0.2802307244756969,-3.041136459303969,-2.7453234095049623,-3.380481773820657,-0.5289552622527731,4.689521714060657,-0.09002448951378186,0.4268000002493443,0.2802307244756969,FALSE,ns
