taxon,we.ep,we.eBH,wi.ep,wi.eBH,rab.all,rab.win.NAT,rab.win.Tumor,diff.btw,diff.win,effect,overlap,p_we,q_we,p_wi,q_wi,p_min,significant,direction
Methylobacterium,0.3364826283619065,0.9798822657301117,0.35557193586589847,0.8540861989876294,-2.169175531615476,-2.0540837345326297,-2.2749874915615367,-0.34880040235553933,8.782363966691333,-0.041085049204165724,0.4789042192265856,0.3364826283619065,0.9798822657301117,0.35557193586589847,0.8540861989876294,0.8540861989876294,FALSE,ns
Aliidiomarina,0.8278320862350514,1,0.2999161377541054,0.8662435184104171,4.402741942452485,4.463423969956492,4.3406373077992955,-0.11402363959482864,2.577579556711341,-0.022853975618796932,0.4804000000654335,0.8278320862350514,1,0.2999161377541054,0.8662435184104171,0.8662435184104171,FALSE,ns
Unknown genus24,0.1793118172276971,0.8706486647739634,0.21837770585033978,0.9332948374229717,-3.5249548741479853,-3.7107575097174736,-3.3183562442578296,0.51161323642346,6.034559835600924,0.07774174300992868,0.4586000001389522,0.1793118172276971,0.8706486647739634,0.21837770585033978,0.9332948374229717,0.8706486647739634,FALSE,ns
Janibacter,0.3814495024753241,0.9638707574617655,0.4707108758823148,0.889554160090875,-3.515128910407843,-3.4763950397294376,-3.5508146431014787,-0.1770764744468467,6.125305603840909,-0.027124353886956044,0.48480000005071394,0.3814495024753241,0.9638707574617655,0.4707108758823148,0.889554160090875,0.889554160090875,FALSE,ns
Veillonella,0.40250270735682797,0.9824637484802231,0.46089803814680863,0.8940957227681194,-3.0558810005604906,-2.9725976887514687,-3.1362708023022563,-0.17842843148664578,7.424292400140489,-0.02326300729786327,0.48450309943180947,0.40250270735682797,0.9824637484802231,0.46089803814680863,0.8940957227681194,0.8940957227681194,FALSE,ns
Staphylococcus,0.4204856634645538,0.9996861629088424,0.31032780794607834,0.8944738925933909,2.721639679042244,3.316072902268094,1.9902660924920719,-0.2324806915892994,8.36582893442787,-0.0288111096479867,0.479904019263229,0.4204856634645538,0.9996861629088424,0.31032780794607834,0.8944738925933909,0.8944738925933909,FALSE,ns
Microbacterium,0.4282380829005227,0.9823980164065209,0.4318023595136774,0.8968202874316741,-2.9364129258623874,-2.888998988578577,-2.9857357968391307,-0.08736446004393805,7.4397772136526354,-0.01163936190910685,0.4934000000220039,0.4282380829005227,0.9823980164065209,0.4318023595136774,0.8968202874316741,0.8968202874316741,FALSE,ns
Actinomadura,0.05948928650895523,0.9124988243911937,0.5153244692772344,1,4.343354328964911,4.351954512036809,4.333409783106411,0.07684952205593065,3.252520673396895,0.0141960464090163,0.48500000005004507,0.05948928650895523,0.9124988243911937,0.5153244692772344,1,0.9124988243911937,FALSE,ns
Lactococcus,0.4614511568444215,0.9722152106478154,0.5222925673844093,0.9183745253860931,-3.4219335532343376,-3.4181029456510137,-3.4260541740523793,-0.14668317155609767,6.494242435668164,-0.02274720592313476,0.48960000003468196,0.4614511568444215,0.9722152106478154,0.5222925673844093,0.9183745253860931,0.9183745253860931,FALSE,ns
Amaricoccus,0.6010379836787821,1,0.35324977345937153,0.9239134232495873,3.9909070340440818,4.092310696531204,3.855599770164862,-0.14478660270715737,7.403137023377954,-0.019158304019039094,0.4807038592925447,0.6010379836787821,1,0.35324977345937153,0.9239134232495873,0.9239134232495873,FALSE,ns
Alicyclobacillus,0.45152709266358754,0.9992186504908096,0.3890683852446473,0.9252941056326822,3.5715330101182277,3.7990762242425538,3.3584126416774174,-0.32189248612589827,8.155421880752524,-0.04182621178894423,0.46040000013283294,0.45152709266358754,0.9992186504908096,0.3890683852446473,0.9252941056326822,0.9252941056326822,FALSE,ns
Aeribacillus,0.8602083261652231,1,0.39229072308485613,0.9364016214865503,4.189651294850798,4.262240608263351,4.108469578934377,-0.13088633082394985,5.971779356777564,-0.021446192723055812,0.4778000000741463,0.8602083261652231,1,0.39229072308485613,0.9364016214865503,0.9364016214865503,FALSE,ns
Alishewanella,0.5513182203009993,1,0.43466960793766557,0.9393320664246243,3.824905242469076,3.919107401930558,3.7029172925899707,-0.15093124186436846,7.739114061209078,-0.020862918098593627,0.4810000000634251,0.5513182203009993,1,0.43466960793766557,0.9393320664246243,0.9393320664246243,FALSE,ns
Agrococcus,0.7977412091142259,1,0.4128629058459923,0.9432318549143608,4.402947121545861,4.4564469414155194,4.343385757437838,-0.1092930583845706,2.713342573222582,-0.0240553467572902,0.4771045791606311,0.7977412091142259,1,0.4128629058459923,0.9432318549143608,0.9432318549143608,FALSE,ns
Actinoplanes,0.16571641767970674,0.9488825850300132,0.19747577852764914,0.9699402157232062,-2.6334189764713463,-2.942539898791207,-2.2710131805460394,0.39051789077496135,7.813524927686917,0.049812240966841545,0.4706000000983395,0.16571641767970674,0.9488825850300132,0.19747577852764914,0.9699402157232062,0.9488825850300132,FALSE,ns
Alkalibacter,0.5866485578885581,1,0.5611596483552569,0.9508763154853334,-2.2093606672768447,-2.1354165948573076,-2.279423616945528,-0.27224049064280775,8.13779146035982,-0.03296393689434614,0.4796000000681135,0.5866485578885581,1,0.5611596483552569,0.9508763154853334,0.9508763154853334,FALSE,ns
Acetivibrio,0.7268426252562353,1,0.4774642384151341,0.9532032921150344,4.420595373243197,4.4681873594359764,4.371317525803443,-0.1131524702927198,2.483936328525193,-0.02250760526973371,0.477504499175287,0.7268426252562353,1,0.4774642384151341,0.9532032921150344,0.9532032921150344,FALSE,ns
Arthrobacter,0.6213716378600219,0.997975875054257,0.6463103998539157,0.9573562742128177,-3.4488945943275464,-3.4683314041939894,-3.42939582205773,-0.07916777066018277,6.68020652268954,-0.010951444845167739,0.4943011397910367,0.6213716378600219,0.997975875054257,0.6463103998539157,0.9573562742128177,0.9573562742128177,FALSE,ns
Alkalibacterium,0.8290524190861145,1,0.46487165558000754,0.9579983001434103,4.377800026463255,4.4025598822622225,4.351221672396326,-0.03528095661411257,3.60641345791445,-0.006722783644390367,0.49220000002600617,0.8290524190861145,1,0.46487165558000754,0.9579983001434103,0.9579983001434103,FALSE,ns
Bosea,0.6032962848561234,1,0.6081367931060865,0.9606084423635298,-3.1220158014193142,-3.051853300020304,-3.1887774579268076,-0.28786895402807655,7.214861436786043,-0.03785806254603378,0.48060000006476394,0.6032962848561234,1,0.6081367931060865,0.9606084423635298,0.9606084423635298,FALSE,ns
Kaistobacter,0.3846032639274628,0.963618643765197,0.3406445584167516,0.9609198239220366,-3.402761117220737,-3.560660456507513,-3.2303756622418387,0.48326826376080056,6.523712778992394,0.06844998443845954,0.4658000001145358,0.3846032639274628,0.963618643765197,0.3406445584167516,0.9609198239220366,0.9609198239220366,FALSE,ns
Escherichia/Shigella,0.40918749980873553,0.9945743664033551,0.5521082930415606,0.9612914024472486,-2.391379795287323,-2.299786050882714,-2.469110944818193,-0.3806425527779971,8.537390604788454,-0.04557318156967446,0.4743051390580472,0.40918749980873553,0.9945743664033551,0.5521082930415606,0.9612914024472486,0.9612914024472486,FALSE,ns
Actinopolymorpha,0.11168512003929515,0.9617237134422987,0.8131004972152375,1,4.425167675443773,4.485757381707596,4.368360972486837,-0.0037827121651106133,3.2584641241301,-8.973905661012567e-4,0.4988000000039999,0.11168512003929515,0.9617237134422987,0.8131004972152375,1,0.9617237134422987,FALSE,ns
Acetobacter,0.11780213951182697,0.9661715481469814,0.8606627398708016,0.9995354359528729,4.369116390383796,4.390072707371076,4.3497900692300675,0.031095576978088957,2.6215039932022153,0.007056654701330043,0.49140000002867507,0.11780213951182697,0.9661715481469814,0.8606627398708016,0.9995354359528729,0.9661715481469814,FALSE,ns
Unknown genus6,0.7492766221495936,0.9999412320277286,0.7204053026383377,0.9698386911450461,-3.557837020914401,-3.5977878296439894,-3.510006296221186,0.07250776670033598,5.856405371344097,0.011322330603071992,0.49300000002333844,0.7492766221495936,0.9999412320277286,0.7204053026383377,0.9698386911450461,0.9698386911450461,FALSE,ns
Porphyromonas,0.7279653620976323,0.993267534139278,0.7289086969783636,0.9702315086879725,-3.4963762650981725,-3.511244167864911,-3.48436779751386,-0.020970020658118038,6.432870289769001,-0.0029582572046111394,0.498000000006667,0.7279653620976323,0.993267534139278,0.7289086969783636,0.9702315086879725,0.9702315086879725,FALSE,ns
Cloacibacterium,0.7032922385554179,0.9949459802986607,0.6908875575294293,0.9705378918857762,-3.5154978353873867,-3.5372825596828577,-3.496235571114033,0.06812428484492727,6.002113837526755,0.009908568610123316,0.494400000018669,0.7032922385554179,0.9949459802986607,0.6908875575294293,0.9705378918857762,0.9705378918857762,FALSE,ns
